,Names,GPA,Avg Commute Time,Technical Aptitude,Soft Skills,Years of Experience,Leadership Capability,Sex,Age,Arrest Records,origin_Australia,origin_Canada,origin_China,origin_India,origin_Mexico,origin_United States,sport_Club/Intramural,sport_NCAA/Professional,sport_None,Job Performance,Job Tenure,Military Tenure,Name,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Other,Race,hirevue_0.0,hirevue_1.0,hirevue_2.0,referral_0.0,referral_1.0,culturalfit_0.0,culturalfit_1.0,culturalfit_2.0,education_0.0,education_1.0,education_2.0,prestige_0.0,prestige_1.0,prestige_2.0,prestige_3.0,degree_Engineering,degree_Humanities,degree_None,degree_Quantitative,degree_Sciences,linkedin_None,linkedin_Ok,linkedin_Very Good,socmedia_Bad,socmedia_Good,criminal_0.0,criminal_1.0,arrest_0.0,arrest_1.0
788,Michael Delaughter,2.651524289236204,2.9034129809527442,3.0912506015780066,3.1783128754574297,3.0107420223213777,0.13018946490854133,0.0,27.0,1.0,0,0,0,0,0,1,1,0,0,1.0598155490433103,6.049411853201554,3.832190432952461,Albert Keo,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
789,Shelley Vrbka,3.5384961069123784,47.11795695268337,1.8650400778853213,3.583308847277313,3.5477388712329345,0.21636655531737564,1.0,26.0,0.0,0,0,0,0,0,1,0,0,1,2.5301999859454902,1.5989633045642837,1.2934826420680956,Roberta Vining,0,0,0,1,0,Hispanic,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
790,Lisa Lewis,2.6512612007665197,60.462083073451836,2.4755070500231593,2.8005148166351184,4.130317413496184,0.6743554555302914,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,0.5654496019790749,0.27924185891999054,0.5323175791557395,Alan Weeks,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
791,Tamra Haviland,3.2938589378520406,4.5446792069505015,3.395531627616709,4.417073511746809,7.553520516525815,0.4446552468775961,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,3.9031148775971056,4.878367550557337,2.9006918241091038,Eugene Chasteen,0,1,0,0,0,Asian,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0
792,Loretta Morales,2.36798968271788,1.574736953135094,1.898254640420716,2.6830480934902745,5.357124738046861,-0.24773325077725822,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,-1.7497333152862538,5.6199666967997945,3.324083324308213,Joan Cook,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
793,Sadie Jones,3.492165288279913,41.16669976802281,1.7816632902043152,2.882591155632243,1.431172046428237,-0.38017964452209346,0.0,24.0,0.0,0,0,0,0,0,1,1,0,0,-0.4138289178000901,2.1706180721643022,1.8105734376730687,David Caldwell,1,0,0,0,0,African-American,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
794,Esther Osteen,2.4806173864873537,48.75450598398348,2.0332372745478606,2.892410650264479,4.9810902135772315,0.12437959226448032,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,-0.1860105874849709,1.4013961602726484,1.1726745702851749,Freddy Taylor,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
795,Jennifer Williams,3.2024718244010066,53.55578624362995,0.980159870153009,2.865467757338709,2.3756746087163667,-0.28380406708072764,1.0,25.0,1.0,0,0,0,0,0,1,0,1,0,-0.11848097356458605,1.1341208264135252,1.1521480929946997,Anna Gladney,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
796,Claire Greely,3.1584476900521286,0.7160774608800367,2.403332416377065,2.589515776313829,2.523776049403799,-0.4116720272745232,1.0,27.0,0.0,0,0,0,0,0,1,0,0,1,-1.968707603572538,5.68452443434797,2.9740101542612782,Ruth Owens,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
797,Charles Maynard,3.4766673880222547,75.26008920470471,2.363294249093771,3.997077025041472,7.057028778008908,-0.505210141170784,1.0,22.0,0.0,0,0,0,1,0,0,0,0,1,1.093465103369839,0.0,0.09628640273667144,Judy Rooney,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
798,Elaine Garnes,3.644892912750876,50.96591282350859,2.2560171225888674,4.086033657087776,7.7839552592811145,1.2098239178935577,0.0,30.0,0.0,0,0,0,0,1,0,1,0,0,4.8398207619875855,1.5212472847045055,1.0978663043651482,Keith Stevenson,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
799,Kerry Ricci,3.0522418866449152,31.873122030933693,1.9610961944394496,3.3412972772036365,4.400159419051303,0.5566231742605413,0.0,24.0,0.0,0,0,0,1,0,0,0,0,1,2.208540211406547,3.101040583021984,1.9410263572570816,Terry Lynch,1,0,0,0,0,African-American,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
800,Jolene Martinez,3.883834617369385,5.597496183461125,2.177970110796247,3.6678683385485837,9.719382650247873,1.8290878864370872,0.0,38.0,0.0,0,0,0,0,0,1,0,0,1,3.750681765211934,4.45054186169544,2.5313693165917566,Harold Littlefield,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
801,Annie Yadao,3.193694288238412,64.79687859416656,1.1417852666206616,3.888275207405143,5.1310140006272595,-1.1365867181742246,1.0,22.0,0.0,0,0,0,0,0,1,0,0,1,0.9171448346223692,0.0,0.18305616451950346,Vertie Shepherd,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
802,Gerald Peterson,2.520739527517902,56.643876079575435,1.1289055895736881,2.682197841386644,4.990087389742652,-0.7010547180505655,1.0,28.0,0.0,0,0,0,0,0,1,1,0,0,-2.386658505957198,0.5066954421472571,0.5874928188194224,Heidi Hill,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
803,Chad Sauer,2.890485974276184,38.0198770377865,2.3226783084093032,2.752003885179202,3.3862745366042453,-0.8805206050490055,1.0,25.0,0.0,0,0,0,0,0,1,1,0,0,-2.7793521060220785,2.068459021510966,1.5686753834245808,Nicole Royse,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
804,Harold Mcdonald,2.844318136378373,25.08273036118545,2.534703789271386,2.9239205332041114,-0.788759849407616,-0.6866538264720444,1.0,31.0,0.0,0,0,0,0,0,1,1,0,0,-0.17111858785765668,2.6630411597453163,1.7831902579886008,Patricia Pond,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
805,Daphne Holtz,3.577970888780694,9.951377091016937,2.927103588621439,2.9829794961864873,4.0955109471937305,0.7821286497722019,0.0,28.0,0.0,0,0,0,1,0,0,1,0,0,0.5426226382006276,6.393162285979855,3.975011293076408,Danny Goodman,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
806,Kathy Currier,2.4805680545328332,6.5188289009912666,2.225034557914949,1.860226282417687,2.164098959750232,-0.7101856382332759,1.0,32.0,0.0,0,0,0,0,0,1,0,0,1,-5.048442324092399,6.048209161076459,3.4030817370075708,Ruth Fry,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
807,Ida Moons,1.9491493548086245,65.25441333595897,1.5655489631431085,1.2720893555294543,-1.610229622125238,-1.9532832965099465,1.0,25.0,0.0,0,1,0,0,0,0,0,0,1,-7.510645488355025,0.46395024078775604,0.8535078426275318,Jolene Zajc,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
808,Andrew Beale,4.22970269335392,46.13866875946345,1.9344207873721977,3.6920981896718734,3.243427429582004,-0.9263223127052657,1.0,25.0,0.0,0,0,0,0,0,1,0,0,1,0.12682647599066874,2.204154800882783,1.8201198971228354,Betty Mckinney,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
809,Andrea Wilson,2.3696798424752346,48.4621606239922,1.0387819118452035,2.4231513052036826,9.080638498629238,0.5546861947892966,1.0,23.0,0.0,0,0,0,0,0,1,1,0,0,-1.8604863525688091,1.8267115900163087,1.3650271942426482,Elena Dominguez,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
810,Ryan Glenn,2.7599743337778673,22.774563125683127,1.0963647062293718,1.2274183146247457,-2.6067745296524896,-1.2571153607537922,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-6.030646259479761,3.6958796596180528,2.0685483783322844,Wilson Sims,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
811,Harold Cromartie,3.490579794508493,57.51068691397323,2.3635642857897903,3.3732559804298763,5.279626638339906,0.9332121246493408,0.0,30.0,0.0,0,0,0,0,0,1,0,0,1,2.3200249822537553,0.4129570362556816,0.6105098938605551,Dean Morgan,0,0,0,0,1,Other,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
812,Harry Palacios,3.5281466233746253,50.49150583214065,2.5074602067980862,3.1560901329001707,0.837068538245807,1.0936220372998082,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,3.4511908697761147,1.2814623790518922,0.9319654301621296,Robert Huston,0,1,0,0,0,Asian,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
813,Ricardo Eldridge,3.148481194681512,28.515360463030806,0.2107002644482796,2.325837249607667,5.209992821380473,0.37553279315220034,1.0,30.0,0.0,0,0,0,0,0,1,1,0,0,-1.3015160768919265,2.7694892096743744,1.897880970729682,Melinda Ashton,0,0,0,0,1,Other,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
814,Anne Greer,3.707336841999613,56.60639277266187,3.1465209374743304,3.592843884217828,3.799384647325263,-0.7562825991584523,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,-0.29720706420271414,0.567055162584571,0.8911798339423906,Joshua Cecchini,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
815,Kathy Fortner,2.9540399910104034,33.165155779969844,1.7852572772093223,2.778890209600281,4.688204702751337,0.12135672902294115,1.0,30.0,0.0,0,0,0,0,0,1,0,0,1,-0.6659516767687922,3.018569691491914,2.337772345093754,Erica Woods,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
816,Doris Clay,3.3490849329556083,16.547451229649223,2.5206400988775672,3.7996263261837924,5.31984563351695,1.0170998956655182,0.0,29.0,1.0,0,0,0,0,0,1,0,0,1,4.192731172973017,4.261023986754771,2.6240533862501256,Charles Delatorre,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
817,David Stanley,2.3655450918125895,14.772326590903617,3.0548946686179086,2.2150832184514733,0.29231287680624085,-0.9565495320602049,1.0,23.0,0.0,0,0,1,0,0,0,0,0,1,-3.7735887115558904,4.847419230813694,2.858545417154386,Melissa Frank,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
818,Lori Bower,2.597643207062842,1.3981014964519325,0.3182599415401344,2.1077810626974225,8.35533859656978,1.1200211423076507,1.0,22.0,0.0,0,0,0,0,0,1,0,1,0,-1.2992514547821359,5.6097320233379016,3.2182018916212707,Christina Battle,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
819,Annamarie Beaty,2.965164162220184,5.0893084385145855,2.2639975809278434,4.265704456863428,10.499944683710519,0.7221547044702415,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,3.6640497526274434,6.063261407266992,3.6678334387725533,William Tamura,0,1,0,0,0,Asian,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
820,Frederick Hanson,3.329361920423824,33.538941272855766,2.4828748979775863,3.025393898793795,3.243778423179206,-0.5976902322127696,0.0,24.0,0.0,0,0,0,0,0,1,1,0,0,-1.3130416421725073,2.8227217112518206,1.9576676565282398,Donald Oneal,0,0,0,0,1,Other,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
821,Orlando Valentine,2.3843832545367376,12.27333550855598,1.380972463218786,1.773518994099151,0.6939039972231047,-0.6650474554796258,1.0,28.0,0.0,0,0,0,0,0,1,0,0,1,-4.053030755305929,6.510336918309341,3.6315212509684858,Wanda Basquez,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
822,Micheal Vachon,3.132276175262917,14.22596575426194,0.6642823071596238,3.3408009282982682,7.109561333872351,-0.7239197972484962,1.0,31.0,0.0,0,0,0,0,0,1,0,0,1,-0.7002574141019057,3.864528454097427,2.2137223832126756,Elsie Ramsey,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
823,William Buckner,2.484778457637609,40.069692619091015,0.9850275493978955,1.692786846138208,1.7630151605671447,-0.7390002382187888,1.0,27.0,0.0,0,0,0,1,0,0,1,0,0,-4.75972066001255,2.7269677524562534,2.071970634376689,Stephanie Limbaugh,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
824,Ralph Bowman,2.9276290312191584,7.374086682421179,2.7503795275294247,2.8017983900786545,3.1371671525441744,-0.10678463597154746,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,-1.3642515436604439,5.432144154281428,3.2722276165907695,Douglas Amini,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
825,Allison Williams,3.184222565270313,22.540545574336132,2.031867943560919,2.496205162251149,2.14696520120178,-0.8411241803970652,0.0,32.0,0.0,0,0,0,0,0,1,1,0,0,-3.255624512322741,3.7578266031968655,2.2885131985151066,Ronald Osteen,1,0,0,0,0,African-American,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
826,Jamie Figueroa,3.407674052631032,23.73185887195664,3.2838362450735534,4.917652002080435,10.825529501989521,2.837452956824255,0.0,26.0,0.0,0,0,0,0,0,1,0,0,1,9.985300530122462,3.748861061790712,2.1927953753706557,Rodger Bleau,0,1,0,0,0,Asian,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
827,Thelma Cortez,3.3800693688006516,51.42402640713911,1.697679812394173,3.6438662596137283,2.10319881224505,-0.7496283045801443,1.0,28.0,0.0,0,0,0,0,1,0,0,0,1,1.3719906904491417,1.5105664666250027,1.1874571557595497,Cristy Xiong,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
828,Michael Duran,3.0383026689240182,10.226984160764786,1.9809167605520939,3.2988062571332217,4.289613749857992,-0.1982185647307772,1.0,24.0,0.0,0,0,0,0,0,1,0,0,1,0.465218942930352,4.613731215162058,2.665783919540638,Rachel Iglesias,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
829,Jamie Gibbons,1.824551753392621,39.85067953684846,1.033968697865412,1.359646138384198,0.23962138882052608,-1.6731881077329327,1.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-6.8774847112407596,2.0432097085358287,1.5066771885261794,Sue Brown,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
830,Tony Spivey,2.7812955170067855,78.52545576121213,2.656004557586709,2.4809240306428793,2.0457273859815723,-0.40776907218304603,0.0,31.0,0.0,0,0,0,0,0,1,0,0,1,-2.256914928694101,0.0,0.478360488844332,Mark Thomas,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
831,Dorothy Crowley,4.111511661408679,18.66356601149231,2.753596529700715,5.157811644781699,6.70104321619663,-0.07624237957954079,0.0,27.0,0.0,0,0,0,0,0,1,0,1,0,5.614763316543012,3.852963260607174,2.0723661780499083,Eric Silver,0,0,1,0,0,Caucasian,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0
832,Marjorie Brinlee,2.6338650526814207,32.866857094845585,3.0943898368963554,3.9919178625176173,10.895773021441677,1.060227864974377,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,3.03640239317082,2.5619294875508567,2.0575334414474264,Lyle Vaccaro,0,1,0,0,0,Asian,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
833,Susie Dunn,2.4334101443163307,43.13222651818907,1.502065280405755,1.1217563386100162,-0.009039649531721317,-1.120943145441808,0.0,26.0,0.0,0,0,0,0,0,1,1,0,0,-7.072529571287374,1.502380901612285,1.2076855693386266,Ronnie Knobbe,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
834,James Thomas,2.305681044446179,14.564103600736441,1.0616778423537663,1.7254887165203965,2.7687876055272005,-0.9960724261419028,1.0,28.0,0.0,0,0,0,0,0,1,0,0,1,-5.375544613936629,3.6928005152499113,2.566850331522569,Mary Goris,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
835,Kevin Serano,2.3457180728125246,49.05847688796704,0.8121779156341602,1.8157329018134891,0.6997060929055534,-0.2120007895602549,0.0,23.0,0.0,0,0,1,0,0,0,1,0,0,-2.6040310866497944,0.8197736375265516,0.8247596379103017,Benjamin Hernandez,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
836,Heather Thomas,2.700774247192237,83.54419173070583,2.4816561175941,3.028833462285882,3.3718593338994514,-0.2025805782974047,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,-0.11948581754866416,0.0,0.0,Michael Stansberry,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
837,Jewell Davis,3.299450323912347,24.967472860010147,0.9578960636565046,2.5514974106944273,2.3777217050945314,-0.5824410278783347,1.0,28.0,0.0,0,0,0,0,0,1,0,0,1,-2.000315358144812,3.2921879093684474,2.190317685182071,Connie Rimmer,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
838,Kristine Warden,2.8427189932337926,42.85967483102728,3.4811681830374033,3.058903561207962,0.6717677275748168,0.016595087112784405,0.0,24.0,0.0,0,0,0,1,0,0,0,0,1,0.7404328357558339,1.44055561715297,1.2070730421629994,Rex Johnson,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
839,Rosie Carranza,2.8740153529681853,46.57943436386117,0.4664399532867034,2.566712980536828,3.701809341002431,-0.1306867345728838,1.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-0.6534006831015187,1.6306382423381773,1.4148730990623273,Dorothy Wealer,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
840,Francine Hayes,3.783152122209003,47.81738959400103,0.9918751764082621,3.0580343271894734,0.745851621905163,-0.3468061687158725,0.0,23.0,0.0,0,0,0,0,0,1,1,0,0,0.6136883699909547,1.625676451790904,1.5028652698823515,Paul Bacon,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
841,Erin Shafer,2.934138999967985,6.417897016534365,2.4694354207110925,3.0734302652148444,5.578096390075621,0.38920184130808394,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,0.21695545826280782,4.729822735439606,3.0039107015435556,Salvatore Felder,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
842,Michael Ring,3.4040946962070544,57.41899478461303,3.201939159580471,3.230976352752481,4.761295137121691,1.456645124914371,0.0,23.0,0.0,0,0,0,0,0,1,0,1,0,2.674864112600127,0.47035254567054086,0.7527815345451985,Jeremiah Shawver,0,1,0,0,0,Asian,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
843,James Franklin,2.2490338367319307,23.17013416327793,0.5290672131834919,1.7687017247555479,1.4813180122103122,-0.4591440632960435,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,-3.320528070786305,3.554789754857443,2.273384997861428,James Moses,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
844,Alfonso Craft,3.328260798186339,22.72133180560543,1.509132191500494,3.5293106330595183,6.795873695271588,1.244773209166349,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,3.863571774997516,3.9825537493612426,2.5663401904581877,Claude Long,0,0,1,0,0,Caucasian,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0
845,Teresa Shelby,2.925649301373638,28.036502614326835,2.982261737008757,3.1335774484196106,3.2329450954664134,-0.7131318537748826,0.0,31.0,0.0,0,0,0,0,1,0,0,0,1,-1.3657118089018707,3.393022286808087,1.7986466154796428,Nicholas Guillen,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
846,Gregory Nelson,2.2561123489457566,13.14611103960825,1.6760263757169178,1.9816105274014528,3.700015235991537,-0.16441683404207538,1.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-3.4182168164301574,6.942541574315467,3.8769962613286184,Luz Gonzalez,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
847,Allen Mcghee,3.409825253523749,33.967050873448486,1.0498688766667024,3.168876808762065,4.763638586123164,-0.012942660349143627,0.0,29.0,0.0,0,0,0,0,0,1,1,0,0,0.5669763804291722,3.0146490260779792,1.8794475286903498,Victor Howard,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
848,Kevin Attridge,3.5046129655624143,19.249225217622445,2.0588308884779227,3.0994830604422945,0.38660053989347043,-0.7036741078041857,1.0,38.0,0.0,0,1,0,0,0,0,0,1,0,-0.1993533440836024,7.081903950478888,4.292478214028474,Juliet Moody,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
849,Lisa Smith,3.2743557595241772,50.79433063781406,3.6299076623706865,4.125752241836283,7.148200579214638,1.319082024590449,0.0,27.0,0.0,0,0,0,0,1,0,0,1,0,4.793719833465487,2.485378164353569,1.7678973739594783,Donald Potts,0,1,0,0,0,Asian,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0
850,Anthony Sloss,3.610762525855,32.23242020527615,3.28025855661844,3.665934013401116,5.254480513497439,-0.3352396615073779,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,0.2638798677526796,2.704409934051359,1.7358348525949199,Elmer Hughes,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
851,Phoebe Troupe,3.516083670174717,41.0431720300857,2.107806165608687,3.733898102190119,5.68936278316103,-0.08417326466072377,0.0,31.0,0.0,0,0,0,0,0,1,0,1,0,1.4463637570190042,2.216425968172401,1.718493667754335,Donovan Dominguez,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
852,Roberto Hammett,2.19594400093529,59.31455305552543,2.0195274222309707,2.2421833363685284,1.6424986863763094,-0.7848560167994805,1.0,35.0,0.0,0,0,0,0,0,1,0,0,1,-3.1947769407032993,1.4401765029520408,1.223517295541576,Stella Loock,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
853,Ana Cook,2.8011353984262177,12.740682948613397,1.9026231109395653,2.3222626460148836,-2.380822324102435,-1.425615121989269,1.0,28.0,0.0,0,0,0,0,0,1,0,0,1,-3.089104122712422,4.679328119637783,2.8217435661403836,Mary Pugh,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
854,Angel Hogan,2.8511129982060908,36.52533855140275,1.507156826579597,2.0427040576914037,2.633731565108272,-0.3274320713587818,0.0,24.0,0.0,0,0,1,0,0,0,0,0,1,-3.509366144738396,2.213354589555352,1.5663704365242461,William Hughs,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
855,Brian Verdino,2.244357368552966,47.729517870304505,2.65209776641577,1.8529775093140473,-0.7860266383309726,-0.6499928091165753,1.0,23.0,0.0,0,0,0,0,0,1,0,0,1,-3.912832733701794,1.8551484779549579,1.523751497915564,Cynthia Smith,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
