,Names,GPA,Avg Commute Time,Technical Aptitude,Soft Skills,Years of Experience,Leadership Capability,Sex,Age,Arrest Records,origin_Australia,origin_Canada,origin_China,origin_India,origin_Mexico,origin_United States,sport_Club/Intramural,sport_NCAA/Professional,sport_None,Job Performance,Job Tenure,Military Tenure,Name,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Other,Race,hirevue_0.0,hirevue_1.0,hirevue_2.0,referral_0.0,referral_1.0,culturalfit_0.0,culturalfit_1.0,culturalfit_2.0,education_0.0,education_1.0,education_2.0,prestige_0.0,prestige_1.0,prestige_2.0,prestige_3.0,degree_Engineering,degree_Humanities,degree_None,degree_Quantitative,degree_Sciences,linkedin_None,linkedin_Ok,linkedin_Very Good,socmedia_Bad,socmedia_Good,criminal_0.0,criminal_1.0,arrest_0.0,arrest_1.0
7663,Sheila Blair,2.589489501175894,7.460328428480679,2.7838159061316192,3.304474074782114,5.694733698203424,0.22432679553980028,0.0,33.0,0.0,0,0,0,0,0,1,0,0,1,0,6.6178303361584385,3.7325567816208185,Enrique Smith,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
7664,Orville Runyon,2.923895889143581,3.0530681284279773,2.73930141900956,2.9085142049445327,4.029666532014194,0.7215217984974295,0.0,32.0,0.0,0,0,0,0,0,1,1,0,0,0,5.4980695474455,3.3032500947607746,William Quarles,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
7665,Kimberly Gagnon,3.4263370096028,8.283090116448474,2.7090431343479904,3.283270282848429,1.7552360578321389,0.503947941854842,0.0,28.0,0.0,0,0,0,0,0,1,1,0,0,2,5.132988084696566,2.9170905116819297,Del Davis,1,0,0,0,0,African-American,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
7666,Gregory Delaney,2.487665818168081,7.985347271697278,1.763641449116056,2.044839009385357,4.266505934009156,-0.9056521609902068,1.0,24.0,0.0,0,0,0,0,0,1,1,0,0,-2,5.697954484752997,3.300820621050546,Beverly Robbins,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
7667,Charles Schroeder,2.457956829049315,26.73398070736381,1.9391615481385516,2.0216350721605587,2.2747376452553034,0.15637986506888793,1.0,25.0,0.0,0,0,0,0,0,1,1,0,0,-2,3.269018866165972,2.276287243289272,Margaret Castilleja,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
7668,David Joseph,3.4853376695561766,9.598312828081145,2.5893074923634933,3.4011829882941336,0.5099538376223633,-0.727188625104047,1.0,26.0,0.0,0,1,0,0,0,0,0,0,1,0,4.9576372449548325,3.230512725270967,Pamela Gill,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
7669,Anthony Milligan,2.644239925885337,34.7869662968472,0.9277127501236262,1.8387175370775182,-0.6619643616096456,-0.6279515696884066,1.0,21.0,0.0,0,0,0,0,0,1,0,0,1,-2,2.657222780399528,2.013593997980959,Gladys Reaves,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
7670,Jesse Woolwine,3.3542222772559853,22.88152199957571,0.24553894801476275,2.9255585290152326,9.6391818310453,0.4232225497975183,0.0,23.0,0.0,0,0,1,0,0,0,1,0,0,0,3.7666824369393934,2.273591463344081,Leroy Killinger,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
7671,Phil Levitz,2.8212097142863737,27.210074568969997,0.746544040967851,2.4266890092725832,4.17443122872436,-0.8268335137169146,1.0,27.0,0.0,0,0,0,0,0,1,0,1,0,-2,3.26726249048366,2.2948359927504387,Ann Ho,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
7672,Lois Lemley,2.919884945800944,15.746622463936884,1.1354961873724028,2.9777541729514203,7.629759688708672,-0.3300440258362167,1.0,24.0,0.0,0,1,0,0,0,0,0,0,1,-1,4.105035343711654,2.548984919509505,Maria Mckeown,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
7673,David Ellis,2.7738858843110714,35.193496947118476,2.183251538095245,3.6483934695181888,8.955690188804533,0.8242123701237006,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,2,2.4518902268135907,1.9049488015352192,Robert Hickey,1,0,0,0,0,African-American,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
7674,Joseph Sneed,2.8757856676502502,28.856054106445715,2.788736030129848,2.9193950568454268,1.8082264545124904,-0.34149190878734154,0.0,37.0,0.0,0,1,0,0,0,0,1,0,0,0,3.7156488976096624,2.3417604358084576,James Murphy,1,0,0,0,0,African-American,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
7675,Gary Rivera,2.611915121841542,34.24166348052115,2.2235850548424247,1.8240554104966604,-1.5591431809699958,-0.3272012356224866,0.0,25.0,0.0,0,0,0,0,0,1,1,0,0,-2,3.184759033420524,2.3633795362800534,Michael Arvin,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
7676,Martin Ly,3.4228414594590686,29.30714650420135,1.9886330211484091,3.2047236349008195,2.11435443817064,-0.3036907196392871,1.0,24.0,0.0,0,0,0,1,0,0,0,0,1,0,3.0666368019916583,2.0300846611648806,Nancy Shockley,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
7677,Rodney Cardillo,3.0223770890811243,48.13401882998451,1.74648076566845,3.6281045099501337,2.910277945250155,-0.05285607520561083,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,2,1.7846645239516636,1.3796654629313592,William Barbee,0,0,0,1,0,Hispanic,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
7678,David Martel,2.648764885322228,33.197846188821,1.6801351068864447,2.1830667952819884,2.8018982051062404,0.225917496799296,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,-1,3.0319958615776668,2.1733230834553128,Frank Nerney,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
7679,Sallie Williams,2.8569577549286085,24.410891315806985,3.377969614898803,2.7076755940022137,3.2433424790211736,0.2679238776321141,0.0,29.0,0.0,0,0,1,0,0,0,0,0,1,-1,3.863503630559197,2.180573580254616,James Bengel,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
7680,Jimmy Haddock,3.1681322151560254,3.415359228508628,2.2614580025365583,2.1975330556157644,0.7486477637991702,-0.5070999601968732,0.0,33.0,0.0,0,0,0,0,0,1,0,0,1,-2,5.6018726102036425,3.3517471866567403,Walter Hazen,1,0,0,0,0,African-American,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
7681,Gustavo Bradish,2.405075166564892,19.13550041356003,1.2137394520871685,3.085448627302838,6.275778903624655,0.3004257426192392,1.0,30.0,0.0,0,0,0,0,1,0,0,0,1,0,3.7725447322771872,2.455679335570025,Sherry Richard,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0
7682,Lawrence Knoy,3.344006592500998,32.59021261332045,1.3027019872038168,3.0970605500017325,4.470327210617016,0.3858022766401325,1.0,28.0,0.0,0,0,0,0,0,1,0,0,1,1,3.196024136665855,1.9694017046895684,Doris Joslin,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
7683,Adam Sanderson,2.471764919909604,81.9268325398113,2.7517970788664847,2.9636733246254723,5.896689383397227,0.10547560895783543,0.0,31.0,0.0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,James Cunningham,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
7684,Billy France,2.2072900526551935,49.682315317004736,1.265196880294352,2.171543255772855,4.455907267462564,0.19263927788250707,1.0,28.0,0.0,0,0,0,0,1,0,0,0,1,-2,1.7123415403133382,1.4189802954749422,Nettie Thomas,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
7685,Dorothy Oliver,2.9611698332123813,49.17189068035347,1.7586028735000057,1.7878249780327933,0.342555284771636,-1.3484601854450902,1.0,25.0,0.0,0,0,0,0,0,1,1,0,0,-2,1.4147754571190752,1.5332067804461205,Betty Power,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
7686,Alicia Rinaldi,3.113525872809148,41.94591646051891,3.852157731287459,2.617350389756535,-2.1536117730281767,-0.8511660026698152,0.0,25.0,0.0,1,0,0,0,0,0,0,1,0,-2,2.2832509563836982,1.765601471301427,Donald Bennett,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
7687,Earl Gee,3.4312223053926245,69.49655873599049,1.467261497800838,2.9951343993342716,5.370858336445661,-0.3668965012463656,1.0,24.0,0.0,0,0,0,1,0,0,1,0,0,-1,0.0,0.04624133903019922,Pauline Saavedra,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
7688,Paul Gordon,2.587894046941672,29.68589489837677,0.6260941797685521,2.8671427570171435,3.551089519817531,-0.00343682348789812,1.0,25.0,0.0,0,0,0,0,0,1,0,0,1,0,3.1783309116149483,2.28122020115084,Shirley Trevino,0,0,0,0,1,Other,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
7689,Martha Lee,2.2360571933132416,38.93460224597786,1.538491699308446,2.8932063155311987,5.6889700704130455,0.04700487252450046,1.0,28.0,0.0,0,0,0,0,0,1,1,0,0,0,2.2415755293867976,1.744629711132665,Stephanie Howard,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
7690,Beulah Fonceca,3.6720903994443113,21.12105624142853,2.3466019664876043,3.9559176836281633,7.0179256158002845,0.4993315162277013,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,2,7.748500432961019,4.651971660639699,Scott Carstens,1,0,0,0,0,African-American,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
7691,Kent Woods,2.041473615003556,54.24694259983542,1.730424569802886,1.935384805876048,1.3273535807019554,-0.7279182982844169,1.0,30.0,0.0,0,0,0,0,0,1,0,0,1,-2,0.7268357116782949,0.8902567621058062,Carrie Arnold,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
7692,Mary Leonard,2.944863018824547,19.287959325529968,2.7929305575097882,2.9438551240076154,2.3982764628077047,0.1913746810655573,0.0,26.0,0.0,0,0,0,0,0,1,1,0,0,0,3.7588642747292447,2.5523500466219464,Lyle Geffrard,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
7693,Lucy Bacon,3.523927689078584,79.7632485143761,2.6616585421104224,3.6866566868078063,4.738282709729496,0.20363123107759887,0.0,23.0,0.0,0,1,0,0,0,0,1,0,0,1,0.0,0.19142453100051535,Dennis Bean,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
7694,Harry Verrastro,3.8880182010607887,23.884805867786945,2.0341396240090632,4.453122550463137,9.646476380616896,1.047951846288382,0.0,31.0,0.0,0,0,0,0,0,1,1,0,0,2,3.0786419394868116,2.0029647460924176,Reuben Wyant,1,0,0,0,0,African-American,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
7695,Cathy Buzzell,3.064745373735456,41.52589500661729,1.8699362680341087,3.0552612495546376,4.54898688382757,1.7950185914931185,0.0,31.0,0.0,0,0,0,0,0,1,0,0,1,2,2.0737061945421584,1.700540895409692,Tom Jones,0,0,1,0,0,Caucasian,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
7696,Lani Stumpff,3.168761111979748,53.16741946205552,3.418380689613757,3.813544918611721,3.4090983459251714,-1.0377780512370596,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,0,0.2776090120460464,0.379955156613246,James Tsasie,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
7697,Alice Rosier,2.702037350948012,87.15694251200087,1.4935119376568533,2.7867407627176863,3.4861304719366784,-0.1198390026115326,1.0,34.0,0.0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,Elizabeth Thomas,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
7698,Kelly Bagwell,3.1763176649375833,27.79174370886398,2.454360216576296,3.766235294966708,6.239218185758469,0.5835678136506725,0.0,28.0,0.0,0,0,0,0,0,1,1,0,0,2,2.9270418512068,1.92613306331866,Nick Carr,0,0,1,0,0,Caucasian,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
7699,James Granados,2.4682329392615694,51.30980457088543,-0.5467279696029954,1.3909909425643263,6.811473635183251,-0.6363849537864184,1.0,29.0,0.0,0,0,0,0,0,1,0,0,1,-2,1.397849631497395,1.528708965277921,Mirna Andrews,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
7700,Lindy Hunking,3.4115576081970715,20.026577633063198,2.4572794377924416,4.208762031032187,5.410796227123389,0.3895692228889328,0.0,22.0,0.0,0,0,0,0,0,1,1,0,0,2,3.602524264736197,2.0923684636488837,James White,1,0,0,0,0,African-American,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
7701,Patty Graham,3.025611169020022,21.645772641482534,1.6030865253895543,3.5891697276756847,6.27975505378597,0.3832489264558952,0.0,30.0,0.0,0,0,0,0,0,1,0,0,1,2,3.682831344849779,2.233295415714819,Steven Jackson,1,0,0,0,0,African-American,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
7702,Steven Maynes,2.996661225464532,65.04842174501087,1.4684221989552113,2.607709974164555,3.2239804031762533,-0.2106152553774066,1.0,28.0,0.0,1,0,0,0,0,0,1,0,0,-1,0.0,0.19592524710825265,Amanda Bartus,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
7703,Armando Green,2.755586264136793,6.707967426957865,0.9664544447872568,1.8826472131381933,1.4742122153574169,-0.908601028255262,1.0,26.0,0.0,0,0,0,0,0,1,0,1,0,-2,6.213347886419376,3.5093652036415177,Carmen Park,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
7704,Richard Sivels,2.4008586799601543,15.28323240248774,0.4560651940581024,1.1667715481287777,0.8530508862890529,-0.6565838607204116,1.0,22.0,0.0,0,0,0,0,0,1,0,1,0,-2,4.326496018604703,2.3948767416183885,Patricia Hill,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
7705,Delores Gaither,2.5943501558966235,2.6039057128957808,1.775970223341209,2.5206940689702932,4.3515472406164095,-0.5556724424758673,1.0,22.0,0.0,0,0,0,0,1,0,0,0,1,-2,5.3576999771541205,3.024134871259485,Catherine York,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
7706,Gene Geist,2.960496959273907,3.723261890278891,2.117109653855484,1.9371221597552768,3.5173990189862936,-0.2005809104022912,1.0,28.0,0.0,0,0,0,0,0,1,1,0,0,-2,5.552604557598169,3.100405433345069,Barbara Fries,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
7707,Andre Erwin,3.0335978152822154,44.077616261737454,0.62039479251796,2.878049140836416,5.66287070170452,-0.07500452175948577,1.0,26.0,0.0,0,0,0,0,0,1,0,0,1,0,1.711846826278125,1.335595337199588,Mary Gaither,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
7708,Joseph Paterson,2.9013658355340315,61.7880616930762,2.540546911181462,2.69755194835442,4.173700375121223,-0.35993303538740595,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,-2,0.7047898303832305,0.9045945630024396,Orville Tao,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
7709,David Pemberton,2.249619022635238,22.49611665651859,2.9992459459601264,2.266233852746107,0.4435611233900012,0.03957168457468936,0.0,23.0,1.0,0,0,0,0,0,1,0,0,1,-1,3.5677381599419933,2.4174072847043675,Aaron Forrester,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
7710,Robert Lutz,2.6264995101615827,29.839851988631306,2.3569125444378614,2.1852477020333128,-1.1847432630833028,-0.4836726583273467,1.0,23.0,0.0,0,0,0,0,0,1,0,0,1,-2,2.42466483862292,1.6610476235659184,Cynthia Fleming,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
7711,Robert Ryan,3.0795639797123115,22.24487120542349,1.4760043545489543,2.7759169330308224,4.201038715356044,-0.13786159243968013,1.0,29.0,0.0,0,0,0,0,0,1,0,0,1,0,3.8608835154126364,2.3806605682498634,Kathy Payne,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
7712,Jose Bednar,2.7804420138699046,25.54075316823419,1.772397772995944,2.8541640743009937,4.253407564825242,-0.010199942425993544,0.0,33.0,0.0,0,0,1,0,0,0,1,0,0,0,3.6169092409931944,2.2334777586015804,Rex Bueno,1,0,0,0,0,African-American,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
7713,Donna Callaghan,2.8866675390762038,22.03603080622274,1.012430733657124,2.5863492150109373,2.4076087923689444,-0.8010869729862796,1.0,25.0,0.0,0,0,0,0,0,1,0,0,1,-2,3.7528071375687633,2.4213616362098334,Letitia Martinez,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
7714,Thomas Thompson,3.527537078767092,8.254221962436539,2.9094083759662444,4.067639877544467,5.2191718756047285,-0.3961547614693085,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,1,4.607399685024711,2.7089361210127283,Thomas Stroup,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
7715,Paul Dennis,3.3853893036691067,34.500522051950604,2.181282711032196,4.320335037445993,8.308297429873269,0.823700561631975,0.0,38.0,0.0,0,0,0,0,0,1,0,0,1,2,2.7747710070180647,1.805674859092886,Gregory Hill,1,0,0,0,0,African-American,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
7716,Christopher Eubanks,2.95913063412068,44.36013625116896,2.6540941430645306,3.152690349353092,6.836388552909702,0.8659822826339156,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,0,1.6952999829732027,1.3266641088541606,Rafael Jugo,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
7717,Randall Nurse,2.7141603918314297,25.059708213717734,2.2834921285685894,1.6851142043988483,1.2182767700972956,-0.6735085858136947,1.0,25.0,0.0,0,0,0,0,0,1,1,0,0,-2,3.660757441667617,2.2689004398955066,Autumn Hartman,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0
7718,Leticia Watkins,2.600006780554712,41.94205688540211,0.8969826389969215,2.0724980160061026,1.4685730294597676,-0.5206457997708022,0.0,24.0,0.0,0,0,0,0,0,1,1,0,0,-2,2.398713933951996,1.7063455443114914,Sean Greene,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0
7719,Stella Jasso,3.5377333700221985,15.849279341327538,4.3215613372126285,3.65008460582462,2.9254270796621014,1.4670503858011592,0.0,23.0,0.0,0,0,1,0,0,0,0,0,1,2,4.174966912404439,2.5454283638013493,Michael Lingelbach,1,0,0,0,0,African-American,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0
7720,Patricia Dennison,2.795898383959633,61.5213695510208,1.3464847650339578,2.3590772374078,4.147502310473262,0.2010941749398843,0.0,26.0,0.0,0,0,0,0,0,1,0,1,0,-1,0.18076954022843286,0.5559421339799291,Robert Bueche,1,0,0,0,0,African-American,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
7721,Stacey Bentley,3.2342649722840875,25.888397737968248,3.083848275754269,3.617582166477024,3.0069591020222908,-0.13771472908372906,0.0,23.0,0.0,0,0,0,0,0,1,1,0,0,1,3.4049796146063733,2.516324971236978,Willie Bevan,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
7722,Andrew White,2.627739105840032,5.5890837304531225,1.2622569263830798,1.5720765386821505,-1.1340348900266912,-1.3791202546170602,1.0,30.0,0.0,0,0,0,0,0,1,0,0,1,-2,5.27071422802374,3.4038702291638963,Margaret Groves,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
7723,Tyler Smith,3.102548107068435,13.65970848643045,0.9614975506534678,2.4040057379928244,2.0455908339448623,0.22539038215907306,1.0,31.0,0.0,0,0,0,0,0,1,0,0,1,0,3.931402393928393,2.571487110992812,Mary Merritt,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
7724,Iona Davidson,2.2090196671492675,36.697056693028564,2.1725513681910704,2.751856283034479,5.066960543324869,-0.3663841577354784,1.0,26.0,0.0,0,0,0,0,0,1,0,0,1,-1,2.4077269731187028,2.0361454958843153,Brittany Bryson,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
7725,Chester Anderson,4.087905805334444,60.264686533171094,3.0179622949173157,3.274422481706918,1.9533459210015949,-0.022929317062165847,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,0,0.06618257919720838,0.6384887254548965,Jared Anderson,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
7726,Jimmy Dutchess,2.9313051641078163,89.2665356550449,2.458734510239183,3.4680284558616643,4.732973965479975,-0.052390321978530864,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,1,0.0,0.0,Scott Chacon,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
7727,Ryan Ross,2.9776071592731577,15.143642810295596,0.7644548033801972,2.8864902907876715,5.58379914677019,1.4204974221325206,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,2,5.044056903910377,3.2554742674731787,Gary Carver,1,0,0,0,0,African-American,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
7728,Christopher Vos,3.3746054024592813,10.41096147045241,1.6688347129174204,3.062384632212299,2.670762713654829,-1.1437760323788395,0.0,33.0,0.0,0,0,0,0,0,1,0,1,0,-1,4.639070322752121,2.7431290750799358,Blaine Fox,0,0,0,0,1,Other,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
7729,Edward Mead,3.042815837255008,30.997861211292697,1.5069011228570046,3.2372475918645294,3.973847310459526,0.14638369874356172,1.0,28.0,0.0,0,0,0,0,0,1,0,0,1,1,2.5367197072805516,1.7841299900603118,Maria Mcclung,0,0,1,0,0,Caucasian,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0
7730,Jesus Mack,3.5076636698139865,13.861297236208188,2.19225336803656,4.3654449609639405,5.212652292217483,0.3922878223708395,0.0,28.0,0.0,0,0,0,0,0,1,0,1,0,2,6.8802033419167925,3.724042574947808,John Montgomery,1,0,0,0,0,African-American,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
7731,Abigail White,2.103280070872346,35.05333749163894,0.7262014785624629,1.0092330446457982,0.4862512856665471,-2.0224811224653148,1.0,29.0,0.0,0,0,0,0,0,1,0,1,0,-2,2.2772047541767084,1.2390621411440852,Valentina Lara,0,0,0,1,0,Hispanic,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
7732,Lucy Harding,2.8852565141167776,36.851429243794605,1.6173847419419307,2.6727203932535746,4.2966589079304285,-0.4382113784056904,1.0,26.0,0.0,0,0,0,0,0,1,0,0,1,-1,1.970536562956242,1.57434385031906,Merry Emanuelson,1,0,0,0,0,African-American,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
