Names,Race,Gender,Sports,Birth Origin,Age,Zip,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record
Anne Nichols,Asian,female,0.0,USA,21.0,94801,2,3.39,0.58,-1.0,1.78,5.2,1.0,63.0,1.0,-1.59,2.74,0.95,2.09,10.05,Quantitative,Ok,Good,0.0,0.0,0.0
Edward Bronder,Caucasian,male,0.0,USA,30.0,94040,3,3.15,0.48,4.0,2.91,9.4,0.0,4.0,5.0,0.73,1.13,-0.51,-1.15,5.23,Quantitative,None,Bad,0.0,0.0,0.0
Daniel Clayton,Caucasian,male,1.0,USA,36.0,94109,5,2.87,0.38,6.5,2.96,11.45,4.0,48.0,3.0,1.81,2.32,0.53,1.26,8.91,Quantitative,None,Good,1.0,0.0,0.0
George Joyce,Asian,male,2.0,USA,29.0,94085,4,2.97,0.5,2.0,3.16,12.21,0.0,9.0,2.0,-1.13,1.54,0.27,-0.28,6.36,Engineering,Very Good,Good,1.0,1.0,0.0
Dorothy Hunt,Hispanic,female,0.0,USA,36.0,94720,4,2.57,0.35,2.5,2.38,8.729999999999999,3.5,58.0,5.5,1.7999999999999998,1.35,-1.97,-1.62,5.23,Engineering,None,Good,0.0,0.0,0.0
Donnie Laporte,Asian,male,1.0,USA,30.0,94545,1,2.97,0.0,2.0,1.1,3.05,0.0,37.0,5.0,1.94,0.71,-0.89,0.43,7.62,Engineering,None,Bad,0.0,1.0,1.0
Mary Parrish,Asian,female,0.0,China,34.0,94544,5,3.11,-0.04,5.0,2.46,10.7,0.0,32.0,4.0,1.45,2.23,-1.49,-0.28,7.36,Engineering,Ok,Good,0.0,0.0,0.0
Eddie Auger,Caucasian,male,0.0,USA,27.0,94043,3,2.86,0.27,4.0,2.35,7.83,0.0,5.0,2.0,-3.24,0.73,-4.01,-3.52,2.98,Engineering,Ok,Good,0.0,0.0,0.0
Thomas Cain,African-American,male,2.0,USA,37.0,94549,5,3.58,0.52,8.5,4.27,14.1,0.0,53.0,0.0,-2.83,1.31,-2.11,-2.21,4.34,Engineering,Ok,Good,1.0,0.0,0.0
Lloyd Manley,Caucasian,male,1.0,USA,23.0,94014,4,3.15,0.44,2.0,2.44,9.07,0.0,43.0,0.0,0.06,1.09,-0.03,0.26,7.18,Quantitative,Ok,Bad,0.0,0.0,0.0
Nicholas Womack,Other,male,1.0,USA,24.0,94578,5,2.97,0.44,5.0,2.95,11.58,0.0,39.0,0.0,-2.66,1.81,-1.42,-1.75,4.89,Engineering,Very Good,Good,0.0,0.0,0.0
Salvatore Whiteside,Caucasian,male,2.0,USA,25.0,94569,4,3.38,0.44,3.5,3.4,12.69,0.0,68.0,2.0,-3.03,0.69,-3.08,-1.96,5.06,Engineering,Ok,Bad,0.0,0.0,0.0
Scott Putman,Asian,male,2.0,USA,28.0,94525,3,4.08,0.31,2.0,3.51,12.379999999999999,0.0,64.0,2.5,-0.38,2.15,0.81,1.84,9.45,Engineering,Ok,Good,0.0,0.0,0.0
George Wiersma,African-American,male,0.0,USA,28.0,94544,4,2.37,0.44,1.0,1.59,6.0200000000000005,0.0,32.0,3.5,-0.15000000000000002,2.21,0.03,-0.06,6.98,Engineering,None,Bad,0.0,0.0,0.0
Kevin Grigsby,Caucasian,male,2.0,USA,33.0,94544,5,3.35,0.19,9.0,3.73,13.08,0.0,32.0,1.5,-0.43,2.55,2.03,1.76,9.03,Engineering,Ok,Good,0.0,0.0,0.0
Derrick Preston,Caucasian,male,0.0,USA,29.0,94707,1,3.48,0.38,5.0,3.22,8.82,0.0,60.0,0.0,-2.17,0.5,-2.53,-1.95,4.69,Humanities,Ok,Good,0.0,0.0,0.0
Frances Robinson,African-American,female,0.0,USA,32.0,94586,4,2.82,0.54,6.0,3.07,9.439999999999998,3.0,38.0,5.0,1.04,3.2,1.92,1.56,8.88,Engineering,Very Good,Good,0.0,1.0,0.0
Maria Wood,Hispanic,female,2.0,USA,37.0,94502,5,3.44,0.5,9.0,4.75,14.849999999999998,2.0,49.0,3.0,-0.19,1.28,-2.79,-3.51,2.67,Engineering,Very Good,Good,0.0,0.0,0.0
Richard Brown,Caucasian,male,0.0,USA,28.0,94564,3,3.72,0.42,4.5,2.81,9.04,0.0,62.0,0.0,-1.63,2.63,2.83,2.84,10.22,Engineering,Very Good,Good,0.0,0.0,0.0
Brian Abernethy,Caucasian,male,0.0,USA,24.0,94025,2,2.72,0.4,4.0,2.83,8.8,0.0,20.0,1.5,-0.16,0.72,-1.04,-0.81,5.76,Engineering,Very Good,Good,0.0,0.0,0.0
Jennifer Blight,Caucasian,female,0.0,USA,28.0,94301,4,2.61,0.38,5.0,2.83,9.559999999999999,0.0,17.0,3.0,-1.12,1.33,-1.74,-1.86,4.72,Quantitative,None,Bad,0.0,0.0,0.0
James Pinckney,Other,male,1.0,USA,30.0,94566,5,3.43,0.75,8.0,4.52,14.98,0.0,35.0,2.5,-0.69,2.87,1.09,1.27,8.83,Engineering,Very Good,Good,1.0,1.0,0.0
Alan Southwick,Caucasian,male,0.0,Canada,24.0,94591,1,2.88,0.19,1.5,2.85,9.11,0.0,74.0,0.0,-2.71,2.25,-0.34,-0.99,5.78,Engineering,None,Bad,1.0,1.0,0.0
Christina Carr,Asian,female,1.0,USA,30.0,94525,3,2.58,0.29,5.0,2.75,9.069999999999999,0.0,64.0,5.0,2.07,2.44,0.5,1.01,8.51,Engineering,Ok,Good,0.0,0.0,0.0
Eric Perkins,Other,male,0.0,USA,27.0,94304,2,2.73,-0.25,3.0,1.08,4.11,0.0,19.0,3.0,-0.16,0.97,-3.79,-3.72,2.74,Engineering,None,Good,0.0,0.0,0.0
Alice Lopez,Caucasian,female,0.0,USA,26.0,94707,1,3.26,0.35,3.0,3.57,10.1,0.0,60.0,2.5,2.37,1.45,-1.75,-1.71,5.0,Engineering,Very Good,Good,0.0,0.0,0.0
David Eibell,African-American,male,2.0,USA,28.0,95002,3,3.0,0.98,4.0,4.13,11.86,0.0,14.0,3.0,-0.74,2.47,2.04,2.17,9.59,Engineering,None,Good,1.0,0.0,0.0
Thelma Oquendo,Caucasian,female,1.0,USA,26.0,94040,1,2.86,0.27,6.0,2.76,6.5200000000000005,0.0,2.0,1.0,-3.19,3.87,2.71,2.93,10.91,Engineering,None,Good,0.0,0.0,0.0
Elsie Weber,Caucasian,female,2.0,USA,38.0,94301,5,3.55,0.48,9.5,5.07,16.459999999999997,0.0,17.0,5.0,2.28,1.71,-1.0,-0.12,7.21,Engineering,Very Good,Good,1.0,0.0,0.0
William Olson,African-American,male,0.0,USA,31.0,94043,3,2.5,0.27,2.0,2.94,10.139999999999999,3.0,6.0,4.0,0.18999999999999995,1.76,-0.73,-1.05,5.67,Humanities,None,Bad,0.0,0.0,0.0
Donald Billiter,Hispanic,male,0.0,USA,33.0,94502,2,3.11,0.25,3.0,2.48,7.37,0.0,49.0,4.5,0.8999999999999999,0.0,-5.83,-5.32,0.66,Quantitative,None,Good,0.0,0.0,0.0
Vernon Vanleer,Caucasian,male,2.0,USA,35.0,94043,5,3.44,0.42,5.0,3.46,13.03,0.0,7.0,7.0,3.67,3.49,2.8,1.86,9.13,Humanities,None,Good,0.0,0.0,0.0
Pamela Cook,Caucasian,female,0.0,USA,29.0,94618,1,2.63,0.46,3.5,3.05,7.920000000000001,0.0,51.0,3.0,3.7,2.02,-0.33,-1.22,5.4,Quantitative,None,Bad,0.0,0.0,0.0
Kathryn Patterson,Hispanic,female,2.0,USA,28.0,94611,3,3.02,0.42,2.0,3.4,10.939999999999998,0.0,52.0,4.0,0.8400000000000001,3.29,2.79,2.24,9.63,Engineering,Ok,Good,0.0,0.0,0.0
Maria Woodyard,Other,female,1.0,USA,25.0,94542,4,2.52,0.54,2.5,2.36,8.819999999999999,0.0,41.0,0.0,-3.63,2.96,2.32,2.51,10.09,Quantitative,None,Bad,1.0,0.0,0.0
William Hobbs,Caucasian,male,0.0,USA,32.0,94304,2,3.15,0.35,4.5,2.87,8.61,0.0,19.0,9.0,3.48,1.84,0.03,0.03,6.98,Humanities,Ok,Bad,0.0,0.0,0.0
Mary Brickey,Caucasian,female,0.0,USA,28.0,94549,2,2.85,0.6,2.0,2.82,8.34,0.0,53.0,4.0,3.91,0.84,-1.64,-1.33,5.36,Engineering,None,Good,0.0,0.0,0.0
Deborah Mccabe,African-American,female,0.0,USA,27.0,94544,1,3.17,0.04,3.0,2.61,7.08,0.0,32.0,0.0,-3.3,2.33,0.69,1.28,8.81,Engineering,None,Bad,0.0,0.0,0.0
Norman Bostick,Caucasian,male,0.0,USA,27.0,94538,1,3.55,0.42,2.5,3.46,10.3,0.0,21.0,4.5,1.22,1.98,0.41,0.86,8.17,Engineering,None,Good,0.0,0.0,0.0
Kara Wetenkamp,Caucasian,female,0.0,USA,28.0,94010,3,2.95,0.04,3.5,2.0,7.670000000000001,0.0,33.0,2.0,-1.5,3.75,2.77,1.83,9.18,Humanities,Ok,Bad,0.0,0.0,0.0
Hubert Bradish,Asian,male,0.0,USA,30.0,94609,2,2.3,0.23,2.0,2.32,7.68,0.0,50.0,4.0,0.72,3.35,1.73,2.07,9.77,Quantitative,Ok,Bad,0.0,0.0,0.0
Bobby Todd,Hispanic,male,0.0,USA,32.0,94087,2,3.89,0.25,3.0,3.32,9.559999999999999,3.5,12.0,6.5,2.17,0.94,-1.16,-1.07,5.61,Quantitative,Ok,Bad,0.0,0.0,0.0
Lawrence Konopka,Asian,male,0.0,USA,29.0,94603,2,2.28,0.42,3.0,2.03,6.21,0.0,40.0,0.0,-3.65,0.0,-4.74,-3.75,2.78,Quantitative,Ok,Bad,0.0,1.0,1.0
Daniel Calkins,Caucasian,male,0.0,USA,26.0,94040,2,2.48,0.4,3.5,2.75,8.89,0.0,3.0,2.5,-3.2,1.23,-0.75,-0.33,6.62,Engineering,None,Good,0.0,0.0,0.0
Philip Martinez,Caucasian,male,1.0,USA,28.0,94539,1,3.33,0.56,-1.0,2.17,5.42,0.0,25.0,5.0,1.78,0.82,-2.75,-0.89,6.58,Engineering,None,Good,0.0,1.0,1.0
Donald Nunnally,Hispanic,male,1.0,Australia,32.0,94569,1,3.18,0.33,3.0,2.22,4.58,0.0,68.0,2.5,-0.58,2.18,0.44,-0.32,6.33,Quantitative,None,Bad,0.0,1.0,1.0
Robert Mcdaniels,Caucasian,male,0.0,USA,31.0,94131,3,3.67,0.58,1.5,3.36,11.28,4.0,44.0,6.0,2.6,2.19,0.85,0.4,7.38,Humanities,Ok,Bad,1.0,0.0,0.0
Tammy Newsome,African-American,female,1.0,USA,30.0,94542,4,2.07,0.48,5.0,2.95,9.79,0.0,41.0,4.0,0.48,0.0,-3.88,-2.9,3.72,Engineering,Very Good,Good,0.0,0.0,0.0
Regina Stephens,Asian,female,2.0,USA,25.0,94010,5,3.33,0.48,7.0,3.51,11.91,0.0,33.0,0.0,-2.74,0.02,-3.42,-3.07,3.2,Quantitative,None,Good,0.0,0.0,0.0
Zella Wilson,Caucasian,female,1.0,USA,27.0,95002,3,3.26,0.35,5.0,2.79,8.67,0.0,14.0,2.5,-2.52,1.45,-2.66,-2.04,4.92,Engineering,Ok,Bad,0.0,1.0,0.0
Roxie Threatt,Asian,female,0.0,USA,31.0,94114,4,2.94,0.62,4.0,3.28,10.959999999999999,0.0,47.0,3.0,0.11,1.87,0.09,-0.1,6.75,Sciences,None,Bad,0.0,0.0,0.0
Keith Hamilton,Caucasian,male,0.0,USA,33.0,94402,2,2.56,0.5,3.5,3.16,10.34,2.0,28.0,4.0,0.28,2.24,-0.97,-0.86,6.26,Engineering,Very Good,Good,0.0,0.0,0.0
Chris Lansdale,Asian,male,0.0,USA,27.0,94587,1,2.87,0.23,1.0,2.31,6.92,0.0,30.0,3.0,0.17,1.54,-1.09,-1.04,5.9,Sciences,Ok,Good,0.0,1.0,0.0
Michael Keil,Caucasian,male,0.0,USA,24.0,94611,1,2.27,0.27,1.0,1.36,4.34,0.0,52.0,3.0,0.92,2.25,0.85,1.42,8.8,Engineering,Ok,Bad,1.0,0.0,0.0
Terry Shoup,Caucasian,male,0.0,USA,34.0,94109,3,2.8,0.19,8.5,3.3,10.65,0.0,48.0,4.0,1.06,2.67,2.35,3.23,11.07,Quantitative,Very Good,Good,0.0,0.0,0.0
Michael Tucker,African-American,male,2.0,USA,32.0,94502,5,3.62,0.42,9.0,3.95,12.34,0.0,49.0,3.5,-0.44,1.94,1.25,1.71,9.09,Sciences,Very Good,Bad,1.0,0.0,0.0
Jeffrey Cook,Caucasian,male,0.0,USA,32.0,94085,2,3.27,0.17,7.0,3.52,10.78,0.0,9.0,2.5,-3.3,1.52,-1.29,-0.96,5.91,Engineering,Very Good,Good,0.0,0.0,0.0
John Abrams,Caucasian,male,0.0,USA,31.0,94085,1,3.43,0.9,-1.0,3.57,10.54,0.0,10.0,4.0,-1.25,2.03,0.22,0.65,7.93,Quantitative,Ok,Good,0.0,0.0,0.0
Lloyd Pearson,Caucasian,male,0.0,Canada,37.0,94539,2,2.95,0.31,9.0,3.23,8.95,0.0,25.0,5.5,0.15,2.14,0.2,0.4,7.58,Humanities,Ok,Bad,0.0,0.0,0.0
Robert Clift,Caucasian,male,0.0,USA,30.0,94618,2,2.91,0.52,3.5,2.51,7.15,1.0,51.0,3.0,-0.37,2.14,1.75,2.2,9.7,Sciences,None,Bad,0.0,0.0,0.0
Robert Hunter,Asian,male,0.0,USA,30.0,94611,1,2.35,0.44,3.0,2.25,6.32,0.0,52.0,2.0,-0.67,1.88,0.88,1.68,9.06,Engineering,Ok,Bad,0.0,1.0,0.0
Terrence Garcia,Asian,male,1.0,USA,28.0,95134,1,2.24,0.35,-2.0,2.06,7.779999999999999,0.0,16.0,2.5,-0.6,2.44,1.43,1.41,8.68,Engineering,None,Bad,0.0,0.0,0.0
Lawrence Lacomb,Hispanic,male,0.0,USA,33.0,94605,2,3.03,0.54,3.5,3.39,9.34,0.0,42.0,4.0,0.30000000000000004,0.34,-1.54,-0.38,6.54,Quantitative,Ok,Good,0.0,0.0,0.0
Melinda Bobbitt,Caucasian,female,2.0,USA,29.0,94539,3,3.15,0.42,6.0,3.89,11.899999999999999,0.0,25.0,4.0,-1.47,2.07,0.87,0.47,7.24,Quantitative,Very Good,Good,0.0,0.0,0.0
Brian Mccrary,Caucasian,male,2.0,Australia,30.0,94609,5,3.12,0.56,5.0,3.07,11.73,0.0,50.0,3.0,2.71,2.14,0.15,0.77,8.2,Humanities,Ok,Bad,0.0,0.0,0.0
Sandra Holly,Asian,female,0.0,Canada,21.0,94611,1,4.12,0.48,1.0,3.28,8.57,0.0,52.0,0.0,-2.4,3.65,4.51,4.64,12.61,Quantitative,Ok,Good,0.0,0.0,0.0
Michael Moris,Caucasian,male,2.0,USA,30.0,94070,5,2.89,0.56,4.5,3.1,11.92,0.0,27.0,3.0,1.46,2.0,0.44,0.84,8.13,Engineering,Very Good,Bad,0.0,0.0,0.0
William Green,Hispanic,male,2.0,USA,39.0,94304,5,3.12,0.31,9.0,3.73,12.57,2.0,19.0,3.0,-0.48,3.47,2.52,1.31,8.3,Engineering,None,Good,1.0,0.0,0.0
William Eversoll,Caucasian,male,1.0,USA,26.0,94545,3,2.0,0.4,1.0,1.71,6.75,0.0,37.0,2.0,-0.48,0.57,-2.75,-2.47,4.11,Engineering,Very Good,Good,0.0,1.0,0.0
Gary Poirier,Caucasian,male,2.0,USA,35.0,94085,5,3.33,0.58,4.5,3.81,14.629999999999999,4.0,10.0,6.0,2.59,1.65,-0.9,0.68,8.4,Sciences,Ok,Good,1.0,0.0,0.0
Diane Riddle,Caucasian,female,2.0,USA,44.0,94545,5,3.6,0.4,11.0,4.7,17.94,0.0,37.0,5.0,-0.6,2.15,1.96,1.9,9.02,Quantitative,Very Good,Good,1.0,0.0,0.0
Randy Rodeheaver,Hispanic,male,0.0,USA,25.0,94105,4,2.72,0.35,2.5,2.16,7.64,0.0,45.0,3.5,0.010000000000000009,0.75,-2.34,-2.42,3.95,Quantitative,Very Good,Good,0.0,0.0,0.0
Jose Kha,Other,male,0.0,USA,27.0,94043,2,2.29,0.5,1.5,2.79,9.71,0.0,6.0,2.5,-1.0,0.88,-3.01,-2.06,4.86,Quantitative,Very Good,Bad,0.0,0.0,0.0
Joseph Mcmillan,Hispanic,male,1.0,USA,39.0,94085,5,2.62,0.52,4.0,2.74,9.7,4.5,9.0,7.0,2.96,2.26,-0.23,0.54,7.97,Quantitative,Very Good,Good,0.0,1.0,0.0
Gary Patterson,African-American,male,1.0,USA,31.0,94542,1,3.3,0.1,3.0,2.36,5.72,0.0,41.0,4.0,0.73,2.38,0.17,-0.26,6.71,Sciences,Very Good,Good,0.0,1.0,0.0
Jerry Coleman,Caucasian,male,2.0,USA,30.0,94947,2,3.0,0.17,3.5,2.79,8.8,0.0,86.0,2.0,1.63,3.06,1.75,1.67,9.06,Engineering,Ok,Good,0.0,0.0,0.0
Lauren Mora,Caucasian,female,1.0,USA,32.0,94040,4,2.96,0.25,8.5,3.44,10.78,0.0,4.0,3.0,-0.39,2.29,-0.03,-0.17,6.89,Engineering,Ok,Good,1.0,1.0,0.0
Micheal Mastoris,African-American,male,2.0,USA,28.0,94556,2,4.31,0.4,3.0,4.01,11.35,0.0,65.0,0.0,-3.13,2.01,-0.8,-0.42,6.71,Engineering,Very Good,Good,0.0,0.0,0.0
William Graham,African-American,male,0.0,USA,21.0,94709,1,1.93,0.06,-5.0,0.3,1.0000000000000007,1.5,59.0,2.0,-1.25,1.41,-0.06,0.04,6.89,Humanities,None,Bad,1.0,1.0,1.0
James Lapierre,Other,male,1.0,China,31.0,94591,2,3.02,0.35,4.5,3.05,9.19,0.0,73.0,3.0,-0.05,3.47,2.71,2.76,10.47,Engineering,Ok,Good,0.0,0.0,0.0
Peter White,Caucasian,male,1.0,USA,26.0,94578,5,2.74,0.62,3.0,3.47,14.14,0.0,39.0,5.0,2.25,2.22,1.75,1.33,8.19,Engineering,Very Good,Good,1.0,0.0,0.0
Melinda Mangual,Caucasian,female,0.0,USA,26.0,94595,1,3.35,0.71,1.5,2.85,7.16,4.0,56.0,1.0,1.17,4.45,4.67,3.8,11.5,Engineering,Very Good,Good,0.0,0.0,0.0
Harvey Nelson,Caucasian,male,0.0,USA,23.0,94027,1,2.54,0.21,-1.0,1.38,2.1100000000000003,0.0,24.0,4.5,-1.74,1.49,0.08,0.39,7.38,Quantitative,Ok,Bad,0.0,1.0,1.0
Pedro Chandler,Caucasian,male,0.0,USA,29.0,94121,3,2.95,0.79,3.0,3.54,11.21,0.0,54.0,0.0,-2.51,1.27,0.32,0.49,7.35,Quantitative,Ok,Bad,0.0,0.0,0.0
Lee Bakker,Caucasian,male,0.0,USA,34.0,94114,4,3.09,0.25,5.0,2.98,10.57,0.0,47.0,2.0,-0.48,1.07,0.18,0.49,7.38,Engineering,Ok,Bad,0.0,0.0,0.0
Dana Farmer,Hispanic,male,2.0,USA,31.0,94070,5,2.6,0.21,6.5,3.21,11.94,1.5,27.0,2.0,-1.22,1.88,-0.06,-0.13,6.91,Engineering,Ok,Good,1.0,0.0,0.0
Carol Cervantes,Caucasian,female,1.0,USA,36.0,94544,3,3.62,0.5,9.0,4.88,14.559999999999999,0.0,31.0,3.0,0.95,1.94,0.25,0.93,8.2,Sciences,Very Good,Good,1.0,0.0,0.0
Jason Brede,Caucasian,male,1.0,USA,32.0,94040,2,3.01,0.33,3.5,2.23,6.59,0.0,1.0,1.0,-3.97,1.96,1.75,1.37,8.25,Humanities,Ok,Good,0.0,0.0,0.0
Sam Layne,Asian,male,0.0,USA,28.0,94022,1,3.24,0.27,3.0,2.88,8.73,0.0,13.0,3.0,-0.2,3.96,2.82,1.48,8.65,Engineering,Ok,Good,0.0,0.0,0.0
Michael Burks,Caucasian,male,1.0,USA,30.0,94114,5,3.18,0.23,4.0,2.68,11.11,0.0,47.0,3.0,1.76,4.2,4.2,3.88,11.71,Quantitative,Very Good,Good,1.0,0.0,0.0
Vicki Kassner,Caucasian,female,0.0,USA,31.0,94538,2,2.85,0.4,0.0,1.94,6.340000000000001,0.0,21.0,3.5,0.92,0.2,-3.68,-3.75,2.38,Humanities,Ok,Good,0.0,1.0,0.0
Tyrone Joe,Caucasian,male,1.0,USA,30.0,94022,2,3.19,0.52,5.5,3.61,11.03,0.0,13.0,3.0,-0.34,1.95,-0.66,-0.91,5.88,Humanities,None,Bad,0.0,1.0,0.0
Carmen Jacobson,Caucasian,female,0.0,USA,27.0,94010,2,2.4,0.12,3.5,1.38,4.07,0.0,33.0,3.0,0.41,3.4,-0.31,-0.96,6.23,Engineering,None,Good,0.0,0.0,0.0
Daron Macnab,Caucasian,male,2.0,Canada,35.0,94903,5,3.57,0.46,8.5,4.37,15.49,4.0,70.0,1.5,1.08,2.71,-0.55,-1.09,5.82,Engineering,Very Good,Bad,1.0,0.0,0.0
Sheila Pollard,Caucasian,female,1.0,USA,31.0,94040,2,3.25,0.48,4.0,3.1,9.069999999999999,0.0,3.0,5.0,-1.33,3.44,2.07,1.52,8.83,Engineering,None,Good,0.0,0.0,0.0
Jesse Benjamin,Asian,male,1.0,USA,29.0,94611,4,3.15,0.56,5.0,3.13,10.8,0.0,52.0,2.0,-0.36,4.77,6.22,5.51,13.53,Engineering,Ok,Good,0.0,0.0,0.0
Betty Luevano,African-American,female,0.0,Canada,31.0,94027,4,2.47,0.29,6.5,2.58,8.019999999999998,0.0,24.0,5.0,0.8200000000000001,1.87,-0.43,-0.36,6.6,Engineering,Ok,Good,0.0,0.0,0.0
William Rickert,Caucasian,male,1.0,USA,31.0,94043,4,3.4,0.67,5.5,4.58,15.11,0.0,5.0,1.0,0.76,2.05,-0.6,-0.83,5.94,Engineering,Very Good,Good,1.0,0.0,0.0
Zachary Byrd,Hispanic,male,2.0,USA,40.0,94595,5,3.92,0.75,6.5,4.97,18.139999999999997,4.5,56.0,7.0,3.36,4.25,1.5,1.33,9.1,Quantitative,Ok,Good,0.0,0.0,0.0
Eugene Kasper,Caucasian,male,0.0,Canada,27.0,94603,3,2.54,0.52,1.5,2.17,7.99,0.0,40.0,3.5,1.79,2.3,-1.24,-1.16,5.83,Engineering,Ok,Good,0.0,0.0,0.0
Jesse Radford,Hispanic,male,0.0,USA,31.0,94707,2,2.8,0.4,6.0,2.59,6.590000000000001,0.0,60.0,0.5,-2.6,3.42,1.56,0.82,8.03,Engineering,Ok,Bad,0.0,0.0,0.0
Carol Holtzclaw,Other,female,0.0,USA,34.0,94040,2,3.42,0.42,6.5,3.97,11.649999999999999,0.0,4.0,3.0,-0.52,2.13,1.07,1.08,8.16,Engineering,None,Good,0.0,0.0,0.0
Sean Click,Caucasian,male,1.0,USA,31.0,94591,4,3.03,0.29,4.0,1.95,7.04,0.0,74.0,5.0,3.08,1.42,0.67,-0.03,6.42,Engineering,Ok,Bad,0.0,1.0,0.0
Conrad Polston,Caucasian,male,0.0,USA,27.0,94618,4,2.68,0.29,5.0,2.55,9.54,0.0,51.0,0.5,-0.6,1.08,-0.95,-0.39,6.53,Humanities,Ok,Bad,1.0,0.0,0.0
Manuel Reyes,Hispanic,male,1.0,USA,24.0,94603,4,2.46,0.4,3.0,2.93,10.149999999999999,0.0,40.0,0.0,-3.8,3.12,0.89,0.59,7.84,Quantitative,Very Good,Good,0.0,0.0,0.0
Cleo Daniels,Asian,female,1.0,USA,29.0,94089,1,3.17,0.54,2.0,3.24,9.02,0.0,11.0,7.0,3.58,0.05,-3.74,-2.61,4.11,Engineering,Ok,Good,0.0,0.0,0.0
Joseph Bustios,Caucasian,male,2.0,USA,29.0,94028,1,2.61,0.23,2.0,2.55,7.93,0.0,23.0,6.0,1.17,3.35,1.56,1.61,9.21,Humanities,Ok,Bad,0.0,0.0,0.0
Allan Antonelli,Caucasian,male,0.0,USA,24.0,94028,2,2.98,0.5,4.0,2.83,7.9399999999999995,0.0,23.0,0.0,-2.97,2.43,1.6,0.89,7.75,Engineering,None,Good,0.0,0.0,0.0
Sheryl Montague,Other,female,1.0,USA,24.0,94587,1,2.68,0.6,2.0,1.14,1.3300000000000007,0.0,30.0,1.0,-1.62,4.01,3.93,3.94,11.8,Quantitative,None,Good,0.0,1.0,0.0
Evelyn Lloyd,Asian,female,2.0,USA,34.0,94085,5,2.54,0.5,8.0,2.96,11.959999999999999,0.0,10.0,5.5,2.32,1.83,-0.44,-0.56,6.25,Engineering,Ok,Good,0.0,1.0,0.0
Minnie Reimer,Caucasian,female,1.0,USA,27.0,94027,5,3.05,0.58,6.0,3.06,11.18,0.0,24.0,0.0,-1.24,0.86,-1.83,-1.67,4.87,Engineering,Very Good,Bad,0.0,0.0,0.0
Zulma Nunez,Hispanic,female,0.0,Mexico,26.0,94030,2,3.7,0.54,5.0,3.66,9.29,0.0,34.0,3.0,-0.9299999999999999,0.11,-3.55,-2.71,3.86,Engineering,None,Good,0.0,0.0,0.0
Johanna Oliveri,Caucasian,female,0.0,USA,30.0,94603,1,3.17,0.5,2.0,2.87,6.21,0.0,40.0,4.0,2.47,1.78,-0.06,0.68,8.04,Engineering,Ok,Bad,0.0,1.0,0.0
Linda Boyda,Other,female,0.0,USA,26.0,95002,1,2.57,0.15,4.0,2.13,3.8900000000000006,0.0,14.0,4.0,0.44,0.77,-2.28,-1.46,5.45,Engineering,None,Bad,0.0,1.0,1.0
Rhonda Mcdaniel,Other,female,1.0,USA,29.0,94025,1,3.22,0.06,4.5,2.06,4.58,0.0,20.0,1.0,-1.71,1.44,-0.35,-1.42,4.94,Sciences,Ok,Bad,0.0,1.0,1.0
Gerard Castle,African-American,male,1.0,USA,29.0,94304,5,2.88,0.56,6.0,3.4,12.059999999999999,0.0,19.0,2.0,-1.74,2.8,1.22,-0.12,6.47,Engineering,Very Good,Good,1.0,0.0,0.0
Clarence Salimi,Caucasian,male,0.0,USA,30.0,94014,1,2.59,0.27,5.0,2.87,5.32,0.5,43.0,6.5,0.59,2.47,0.3,-0.11,6.9,Engineering,None,Bad,0.0,1.0,1.0
Jeff Squires,Caucasian,male,0.0,USA,31.0,94019,3,2.67,0.48,3.0,2.61,8.99,0.0,46.0,3.0,1.13,2.35,-0.21,-0.4,6.61,Engineering,Ok,Bad,0.0,0.0,0.0
Ralph Reilly,Hispanic,male,0.0,USA,26.0,94603,4,3.25,0.35,4.5,3.16,10.17,0.0,40.0,0.0,-2.8,4.25,4.68,4.87,13.0,Engineering,Very Good,Good,0.0,0.0,0.0
Francis Skinner,Caucasian,male,1.0,USA,33.0,94611,4,3.27,0.23,5.5,3.59,12.83,4.0,52.0,2.5,1.86,1.37,1.49,1.81,8.83,Quantitative,None,Good,1.0,0.0,0.0
Dale Monroe,Caucasian,male,1.0,USA,32.0,94038,3,3.74,0.29,7.0,3.54,11.07,2.5,57.0,0.0,-0.71,1.19,0.06,0.47,7.41,Engineering,Ok,Good,0.0,0.0,0.0
Duane Perez,Caucasian,male,0.0,USA,24.0,94061,1,2.3,0.5,0.0,1.86,4.93,0.0,22.0,4.5,3.19,2.55,1.19,0.48,7.35,Quantitative,None,Bad,0.0,0.0,0.0
Thomas Darrow,African-American,male,0.0,USA,26.0,94402,2,3.5,0.54,2.0,3.57,10.299999999999999,0.0,28.0,0.5,-3.24,0.0,-4.91,-4.56,1.4,Engineering,Ok,Good,1.0,0.0,0.0
Ethel Zavala,Hispanic,female,1.0,Australia,35.0,94040,1,2.04,0.38,3.0,1.99,3.08,0.0,2.0,8.0,3.7300000000000004,1.41,-1.08,-0.85,6.0,Quantitative,Ok,Bad,0.0,1.0,1.0
