,Unnamed: 0,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,Sports,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,HireVue Score,Arrest Record,Criminal Record,Names,Race,Gender,Birth Origin,Age
73,73,-1.850965490055452,1.873017475879197,0.9423105624042498,-2.569871613129056,0.4399426638718835,-10.022888874013267,0.0,-10.15668917681753,5.5703658610038485,2.2557043633273333,0.0,-10.15668917681753,2.2557043633273333,8.57036586100385,Engineering,None,Good,0.0,0.0,1.0,1.0,Ted Coverdale,Caucasian,male,Australia,35.0
74,74,0.6295941201817683,2.956094507199005,2.7477897730809646,3.25316674023935,3.389859060008048,2.728027449946462,1.7441929152741862,42.514638916995715,1.2076765740019777,-1.4062214532584862,1.7441929152741862,42.514638916995715,-1.4062214532584862,4.207676574001978,Engineering,Very Good,Good,1.0,2.0,0.0,0.0,Joshua Halcomb,Caucasian,male,Mexico,25.0
75,75,-0.03376281841776633,3.8898735657693564,2.8319395359990738,4.610785595129352,3.8193768396026937,1.7026128355362835,2.3325147205954284,29.54860104286625,2.6787197239674048,-0.279718910533083,2.3325147205954284,29.54860104286625,-0.279718910533083,5.678719723967403,Quantitative,Very Good,Good,0.0,2.0,0.0,0.0,Joseph Armendariz,Caucasian,male,China,22.0
76,76,-1.3253097399017624,2.9328912911174685,-0.22083673640251653,2.8452530453505807,1.935485722738108,-5.00925982246161,2.3481435589850057,36.26972472364386,2.349751507926156,-0.6232867274134554,2.3481435589850057,36.26972472364386,-0.6232867274134554,5.349751507926157,Sciences,None,Bad,0.0,0.0,1.0,1.0,Roberto Webb,Caucasian,male,India,27.0
77,77,-0.7962828973755629,4.044102914774453,2.8522170761976717,5.047221031332626,4.8659304182156005,3.6024918800582686,2.5902475575709016,8.342443885032585,4.591007923888278,1.2790116762152528,2.5902475575709016,8.342443885032585,1.2790116762152528,7.591007923888278,Sciences,None,Good,1.0,1.0,0.0,0.0,Albert Turner,Caucasian,male,Canada,22.0
78,78,-0.0746420210078929,3.3045708707143837,2.2277880037799958,3.9543457040011067,3.173448616778197,0.08491329787972421,2.0809563338190418,40.579297395723145,1.6531822167848114,-1.2386645851913196,2.0809563338190418,40.579297395723145,-1.2386645851913196,4.653182216784812,Humanities,None,Good,0.0,0.0,0.0,0.0,Steven Sain,Caucasian,male,India,27.0
79,79,1.0133099727570762,3.143159356135462,1.2953396101059704,4.776125464732548,3.1993504844919656,2.896126254497775,1.1815023594229284,20.73853881984476,3.2117436842386686,0.15355192524984418,1.1815023594229284,20.73853881984476,0.15355192524984418,6.2117436842386695,Engineering,None,Good,1.0,2.0,0.0,0.0,Christopher Anderson,Caucasian,male,Australia,28.0
80,80,1.5666162466965254,2.7813163374598053,1.892133441944522,8.747213557803345,3.3734914533553857,3.1947428812430068,2.439879874243204,18.114147725638546,4.206789778242124,1.1370763229972196,2.439879874243204,18.114147725638546,1.1370763229972196,7.206789778242125,Humanities,Very Good,Good,1.0,2.0,0.0,0.0,Christopher Brown,Caucasian,male,Australia,27.0
81,81,0.006742996938430718,2.492804927659652,1.5325968508488164,2.0773288344927474,1.8481633759662413,-3.0540970389200206,2.0003224977268483,-17.16885438235709,6.528733123153572,3.00804897618649,2.0003224977268483,-17.16885438235709,3.00804897618649,9.528733123153572,Engineering,Ok,Bad,0.0,0.0,1.0,0.0,Jeff Hoffman,Caucasian,male,China,26.0
82,82,-0.9525210643690984,2.769475346955641,1.7693037050936644,0.4446193625329924,3.256155617107669,0.4362360861417756,2.623917016575718,49.412741199146154,0.4079406129142607,-1.99275881315998,2.623917016575718,49.412741199146154,-1.99275881315998,3.4079406129142606,Quantitative,Ok,Good,0.0,0.0,1.0,0.0,Jose Ballinger,Caucasian,male,Australia,26.0
83,83,0.35965022851918554,3.86531115324154,2.256536788975574,2.345860686265429,3.9614550190924667,4.424221392728224,2.9767713421993625,63.61955963598992,0.0,-2.9114654113124927,2.9767713421993625,63.61955963598992,-2.9114654113124927,3.0,Quantitative,Very Good,Good,1.0,0.0,0.0,0.0,John Bryant,Caucasian,male,Canada,30.0
84,84,1.2188091363648677,3.648986524103512,2.0287036274231736,5.801932404174696,4.121322027344373,5.610180595606772,2.1418827768710607,67.82396495000387,0.0,-3.1446865604371896,2.1418827768710607,67.82396495000387,-3.1446865604371896,3.0,Engineering,Ok,Good,1.0,2.0,0.0,0.0,Dennis Anderson,Caucasian,male,United States,25.0
85,85,-0.057738437030223334,2.6264562861321785,1.207420841191987,7.550820181842736,3.2107213027850103,0.1747458899819984,1.7512998376169828,5.727664133291472,4.588535280112208,1.1500083921601163,1.7512998376169828,5.727664133291472,1.1500083921601163,7.588535280112209,Engineering,Very Good,Good,0.0,0.0,0.0,0.0,Edwin Johnson,Caucasian,male,Mexico,30.0
86,86,2.068602594083893,3.0235660716055213,3.586338350378452,9.516943479867297,4.887183075015019,8.437835807430394,2.4895064029844884,52.48294466175715,0.4281867298147861,-2.565939294709968,2.4895064029844884,52.48294466175715,-2.565939294709968,3.428186729814786,Humanities,Ok,Good,1.0,2.0,0.0,0.0,Justin Pearson,Caucasian,male,United States,22.0
87,87,-0.3118925617136604,3.1898337277398596,2.4582052538947243,6.815394054830332,3.5331799533103134,-0.015978770733503782,2.2101112793139235,4.677168404083243,5.009704484396941,1.5058764590986202,2.2101112793139235,4.677168404083243,1.5058764590986202,8.009704484396941,Quantitative,None,Bad,0.0,0.0,1.0,0.0,James Clark,Caucasian,male,China,30.0
88,88,0.42235132600057707,2.2910921703417557,2.571393790877164,2.0436930194510827,2.6404169102132378,0.3160052984624431,2.6462711272856496,14.652531575652006,3.4110066696821115,0.5087664494652727,2.6462711272856496,14.652531575652006,0.5087664494652727,6.411006669682112,Sciences,Ok,Bad,0.0,0.0,0.0,0.0,Joseph Singleton,Caucasian,male,Mexico,32.0
89,89,0.14764826686904714,4.119418608333787,2.809323797186177,5.596969756900807,4.9781077530477305,6.1013536763349885,0.0,20.03375158405764,3.383815072020002,0.11533294242794068,0.0,20.03375158405764,0.11533294242794068,6.383815072020003,Engineering,Ok,Good,1.0,2.0,0.0,0.0,George Mcmaster,Caucasian,male,United States,22.0
90,90,-0.7349477135106675,3.518313038948361,0.8303449322600176,3.194955622494675,2.6037496859230176,-2.4719860573689534,3.3498653738995747,46.45092261912393,0.5068317781049312,-1.81042299255854,3.3498653738995747,46.45092261912393,-1.81042299255854,3.506831778104931,Quantitative,None,Good,0.0,0.0,0.0,0.0,Eduardo Bowers,Caucasian,male,China,24.0
91,91,-0.4739618256431602,3.884872696160328,2.796129463398385,2.3927074982121352,3.06967109930892,-1.29826185311079,1.4023317962490358,51.293421069988305,0.6227180915036787,-1.9470465468946905,1.4023317962490358,51.293421069988305,-1.9470465468946905,3.622718091503679,Engineering,Ok,Bad,1.0,0.0,0.0,0.0,Jeffery Bagley,Caucasian,male,Australia,30.0
92,92,-0.058081403371053185,2.7045085325298808,0.8038125474534319,4.946181074153987,2.8228566044409065,-0.30622341211390697,0.17441071762895222,-2.102733139280634,5.30862213795883,1.7680661384968666,0.17441071762895222,-2.102733139280634,1.7680661384968666,8.30862213795883,Quantitative,None,Good,0.0,0.0,0.0,0.0,John Hastings,Caucasian,male,Canada,27.0
93,93,0.910075667010286,3.0649445510462106,2.6486856316505296,4.404811074521251,2.911098997914761,1.0855766687305521,2.838593845347038,33.739554475973954,2.06593583783309,-0.7418688409487173,2.838593845347038,33.739554475973954,-0.7418688409487173,5.06593583783309,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Gene Reed,Caucasian,male,United States,23.0
94,94,-0.12351827071085313,3.2909717566786587,1.582464002120404,3.296600937369651,2.5110750656596723,-1.9602904738233249,2.314938075659809,29.51021082342305,2.7261706825361003,-0.4242912378630962,2.314938075659809,29.51021082342305,-0.4242912378630962,5.7261706825361,Engineering,None,Bad,1.0,0.0,0.0,0.0,Brian Roberge,Caucasian,male,China,28.0
95,95,-0.17145379661069382,2.6749218080048984,1.6234430924793135,2.5151777932911656,2.4727227196684445,-1.38015793403413,0.2208567873115548,9.474243279828556,3.7467949705105577,0.9228816606246356,0.2208567873115548,9.474243279828556,0.9228816606246356,6.746794970510558,Sciences,None,Good,0.0,0.0,0.0,0.0,Charles Gil,Caucasian,male,India,31.0
96,96,0.4858712736087904,3.8627386343473695,0.6890952109972621,7.354205532835556,3.315433024433815,1.27422802379114,2.392924836717716,-0.3720541054893083,4.4704291049809335,1.3721703420584015,2.392924836717716,-0.3720541054893083,1.3721703420584015,7.470429104980933,Engineering,None,Good,0.0,0.0,0.0,0.0,Gregory Lutz,Caucasian,male,Canada,28.0
97,97,-1.548320507970635,2.364277030376128,1.07941430750323,-1.0215785617861473,1.7340848457726863,-5.46278989062757,3.1132035813683263,2.807071227745201,4.526744984584927,0.9004926352593758,3.1132035813683263,2.807071227745201,0.9004926352593758,7.526744984584927,Quantitative,Ok,Good,0.0,0.0,1.0,1.0,Walter Aquino,Caucasian,male,United States,27.0
98,98,0.3445364580021863,3.0723504451500827,2.779167276144135,6.57290875852316,3.6239273113348975,1.7548659753298734,1.9357191240780984,-8.116032921458741,5.5879455859394245,2.4202031915770164,1.9357191240780984,-8.116032921458741,2.4202031915770164,8.587945585939423,Quantitative,Ok,Good,0.0,2.0,0.0,0.0,David Frison,Caucasian,male,Canada,23.0
99,99,-0.6616084115517024,2.071104501512536,1.6127835514911266,1.1094371459124424,1.4513479053451432,-5.339152921564711,1.8209389950953767,-16.99623587261697,5.896993055400867,2.7914995515089096,1.8209389950953767,-16.99623587261697,2.7914995515089096,8.896993055400868,Engineering,None,Good,0.0,0.0,1.0,1.0,Billy Mcclure,Caucasian,male,India,26.0
100,100,0.3489143240973248,3.466411683886462,1.9394999628041365,3.6354029608732064,3.144201361508304,1.205936309889443,2.3634530638591755,18.213774532228662,3.1124810170753063,-0.022717311622633983,2.3634530638591755,18.213774532228662,-0.022717311622633983,6.1124810170753054,Engineering,None,Good,1.0,0.0,0.0,0.0,Robert Ryan,Caucasian,male,Mexico,34.0
101,101,0.1022394914356324,2.1685960807516254,2.1640988334133704,3.3033424702255543,2.4623560816634247,-1.162584158685354,0.0,59.872547349843245,0.0,-2.789876155925097,0.0,59.872547349843245,-2.789876155925097,3.0,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Ed Salem,Caucasian,male,China,21.0
102,102,-0.17710056347183567,2.9819023028188103,3.5408897651743647,2.5140237415235323,3.222003915678306,0.0925523679027355,4.291461678408559,33.54131165323078,2.5998640296272857,-0.7146294532066422,4.291461678408559,33.54131165323078,-0.7146294532066422,5.599864029627287,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Freddie Brookshire,Caucasian,male,Australia,22.0
103,103,-0.3784455255270859,3.0536200915447833,3.1874988649978517,2.587734049107231,3.4158413278499364,0.5413221470130668,3.0610674207234037,8.870633755718924,4.312170380353002,1.1455210144929946,3.0610674207234037,8.870633755718924,1.1455210144929946,7.312170380353002,Engineering,Ok,Good,0.0,0.0,1.0,0.0,Giovanni Griffin,Caucasian,male,China,23.0
104,104,-0.5325347499343269,3.0281527016621004,0.4698131976682458,2.0645327029970395,3.1153111559503457,0.8182964291731455,2.713165252575136,30.844821660842136,2.5301127108724195,-0.4872464911962311,2.713165252575136,30.844821660842136,-0.4872464911962311,5.53011271087242,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Jerry Bush,Caucasian,male,Australia,22.0
105,105,-1.2904314835120323,4.002622723814872,3.619416400299983,2.949637964389061,3.810464657055378,-0.854676085316297,1.7570558992686642,40.545148874727346,1.31778836916321,-1.2641418490992975,1.7570558992686642,40.545148874727346,-1.2641418490992975,4.3177883691632095,Engineering,Ok,Bad,0.0,0.0,0.0,0.0,Stanley Murray,Caucasian,male,China,23.0
106,106,-0.3848398639061861,3.258020600319098,0.9397318199811876,3.7246764305154114,2.4055456474553005,-2.5017133628465817,3.342923787062713,-23.5148067862337,7.045942364968195,3.344704404178402,3.342923787062713,-23.5148067862337,3.344704404178402,10.045942364968194,Engineering,Ok,Good,0.0,0.0,0.0,0.0,James Smith,Caucasian,male,Australia,23.0
107,107,0.15512980097226384,3.213877705558592,1.8853968096831135,2.100787194011214,2.8872950771849637,0.4839917176242662,0.9209903258850852,3.980226082368404,4.427980206565877,1.3225817429114668,0.9209903258850852,3.980226082368404,1.3225817429114668,7.427980206565878,Engineering,None,Good,0.0,0.0,0.0,0.0,Marcus Morgan,Caucasian,male,India,26.0
108,108,-0.3190258753884305,3.7031692289337146,3.16332190951808,-0.7750437065514104,3.126772917949596,0.243922075395277,1.4372972587379036,30.60517498566723,1.438821690192128,-0.6916725786367901,1.4372972587379036,30.60517498566723,-0.6916725786367901,4.438821690192128,Engineering,Very Good,Good,1.0,0.0,0.0,0.0,Keith Vaughn,Caucasian,male,Canada,26.0
109,109,0.10885495474044,2.046443109772968,0.9495547714393164,4.214170760683357,2.0717746051674144,-2.259256336711132,0.4087553321970776,35.33103125413748,2.1133702283964406,-0.6113289667819886,0.4087553321970776,35.33103125413748,-0.6113289667819886,5.113370228396441,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Darrell Uong,Caucasian,male,Canada,29.0
110,110,0.5255163828224899,2.5716648945900737,1.5221797340983012,4.344698568374281,2.8535180765107184,1.0099284453914152,1.151715015544118,5.01951754303197,4.786944682475519,1.416388883882814,1.151715015544118,5.01951754303197,1.416388883882814,7.786944682475518,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Martin Simonson,Caucasian,male,Mexico,27.0
111,111,0.8068085756561058,2.9921968269961776,2.7193965065661105,5.408449532285242,3.3094568923297407,1.9792723208635887,3.2504032204883524,35.3581611027595,2.328283572333804,-0.4700821221867192,3.2504032204883524,35.3581611027595,-0.4700821221867192,5.3282835723338025,Quantitative,Ok,Good,0.0,2.0,0.0,0.0,Bryan Trahan,Caucasian,male,Mexico,33.0
112,112,-0.08388243733623889,3.0405158977466984,2.7706933045570867,0.05741558304660055,2.667868203312836,-0.5989499152201855,2.625901669699913,-6.0962738328202954,5.127093518272202,1.6551146134759998,2.625901669699913,-6.0962738328202954,1.6551146134759998,8.127093518272202,Sciences,None,Good,1.0,0.0,0.0,0.0,Scott Collins,Caucasian,male,China,29.0
113,113,-0.7083403378107405,3.766322299119358,1.3849689119710336,3.7811625044683215,3.3813490861655167,0.0298573815151947,3.679720823589152,43.15885651641524,1.423794299548232,-1.209316828377429,3.679720823589152,43.15885651641524,-1.209316828377429,4.423794299548232,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Fredrick Hernandez,Caucasian,male,Canada,23.0
114,114,-0.5859000821348849,2.9024384803351824,2.49891848399588,2.0175377482717143,2.707391258971043,-1.8271021733931,0.4707302664203457,25.852933963884286,3.097484023528128,0.335310792479685,0.4707302664203457,25.852933963884286,0.335310792479685,6.097484023528128,Sciences,Ok,Good,1.0,0.0,1.0,1.0,Wilson Perrault,Caucasian,male,Australia,25.0
115,115,-0.5593129568413199,3.0834126044763353,2.548865021947079,2.8983779336126423,2.9997784015121263,-1.2127732314225397,0.1714327846761281,30.996026795161573,2.334857399577824,-0.37701613002158096,0.1714327846761281,30.996026795161573,-0.37701613002158096,5.334857399577825,Humanities,None,Bad,0.0,0.0,0.0,0.0,Harold Izzi,Caucasian,male,Australia,24.0
116,116,-0.2582713304171217,2.250003765630572,1.5171151542785042,3.0552593550991487,1.3451607343617946,-5.6227333446557,2.786593647432977,4.479523220724087,4.311060222782288,1.2222075501837235,2.786593647432977,4.479523220724087,1.2222075501837235,7.311060222782287,Engineering,None,Bad,0.0,0.0,1.0,1.0,Todd Molina,Caucasian,male,China,27.0
117,117,-0.26073703669574816,3.759985435459832,2.6817714852094303,4.626467965935987,4.270329270320384,3.0993545338506627,1.6463022136683112,25.997872954111852,2.431688834207183,-0.1841531811571292,1.6463022136683112,25.997872954111852,-0.1841531811571292,5.431688834207183,Humanities,Ok,Good,1.0,2.0,0.0,0.0,Miguel Crieghton,Caucasian,male,India,23.0
118,118,-0.8152507147434835,2.815351200348585,0.9693895411297412,2.999641439605744,1.9369741501919808,-4.756558341114956,4.477683372306644,13.695700054719094,3.680875008530708,0.6377288330098987,4.477683372306644,13.695700054719094,0.6377288330098987,6.680875008530707,Engineering,Ok,Bad,0.0,0.0,1.0,1.0,Marc Perez,Caucasian,male,Mexico,24.0
119,119,0.9574107573626138,2.80825391394396,2.0531921904772465,6.356422865861214,2.8707109720808197,0.8290772596113136,0.9507231070189416,11.66011130316565,3.8174065344812766,0.9478261644218152,0.9507231070189416,11.66011130316565,0.9478261644218152,6.817406534481277,Engineering,Ok,Bad,0.0,0.0,0.0,0.0,Forrest Reilly,Caucasian,male,China,23.0
120,120,0.3293808213577384,2.725047302304473,1.2148869789276209,4.182435610788259,2.643427335189993,0.016382013586872354,2.401367473784811,27.047944600519813,2.0605322690927697,-0.6976275816388239,2.401367473784811,27.047944600519813,-0.6976275816388239,5.06053226909277,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Ryan Boland,Caucasian,male,Mexico,28.0
121,121,1.355425367622095,2.791678413661728,1.9646771150127973,8.932280497009339,4.167010054298583,5.658672483800022,1.14406175767299,7.00171629071122,4.476330813112071,1.2063804557542503,1.14406175767299,7.00171629071122,1.2063804557542503,7.476330813112071,Engineering,Very Good,Good,1.0,2.0,1.0,0.0,Richard Rigsby,Caucasian,male,Australia,22.0
122,122,0.3931845949587967,3.3969714570477407,1.2312113184638878,4.6506676929564135,2.746380831521292,-0.10434239694352032,0.3672176319450262,54.32930718785468,0.5249918766870394,-2.236982634407016,0.3672176319450262,54.32930718785468,-2.236982634407016,3.5249918766870394,Engineering,Ok,Good,0.0,0.0,0.0,0.0,Maurice Nyhus,Caucasian,male,United States,31.0
123,123,-1.4975455809317182,2.5081249493816995,2.9738491700474854,-1.3099540281448672,1.8355804612452944,-5.968700482491656,1.7404573814841704,59.816102618001395,0.4576581945316698,-2.0877799707617326,1.7404573814841704,59.816102618001395,-2.0877799707617326,3.4576581945316702,Engineering,None,Bad,0.0,2.0,1.0,1.0,Paul Mckay,Caucasian,male,United States,31.0
124,124,-1.1026550148586982,2.603142965596542,2.0107962343707437,4.313568521189741,3.4804635085457583,-0.6742557989414214,1.5559775123826898,88.27863858070576,0.0,-4.641109198290328,1.5559775123826898,88.27863858070576,-4.641109198290328,3.0,Engineering,Very Good,Good,0.0,0.0,0.0,1.0,Marvin Bailey,Caucasian,male,Australia,25.0
125,125,0.6185723888334376,4.210266112377491,1.853449969216544,5.065954372599121,3.54833980018221,2.4529385777269908,1.4503693536406543,-0.3708707953500969,5.274888754159866,1.9607774392404451,1.4503693536406543,-0.3708707953500969,1.9607774392404451,8.274888754159866,Quantitative,Ok,Good,0.0,2.0,1.0,0.0,Michael Stoltz,Caucasian,male,China,32.0
126,126,0.12248927752748895,3.7811772430523782,1.1667038571207122,9.684847654557817,4.029645964333716,2.125757771549293,3.1512790367703944,38.63774474438942,1.1225858044699537,-1.4781427617540095,3.1512790367703944,38.63774474438942,-1.4781427617540095,4.122585804469954,Quantitative,Very Good,Good,0.0,2.0,0.0,0.0,John Fisk,Caucasian,male,Australia,28.0
127,127,-0.6425770113054562,2.391590677974079,2.659891371947151,3.9532113022787048,2.528982919222874,-3.0045023199798573,3.427012799580772,47.39514361146129,0.9996827574141864,-1.8207526804266905,3.427012799580772,47.39514361146129,-1.8207526804266905,3.9996827574141856,Quantitative,None,Bad,0.0,0.0,1.0,0.0,Ernest Rome,Caucasian,male,India,25.0
128,128,-1.530896835851161,2.742148704955999,0.8945687836815681,-0.34036399217641744,1.5460926135576738,-6.223352862695386,1.372402407162784,62.43856316914204,0.0,-2.476987299125101,1.372402407162784,62.43856316914204,-2.476987299125101,3.0,Engineering,None,Good,0.0,0.0,1.0,1.0,Benjamin Lopez,Caucasian,male,India,26.0
129,129,-1.3313470723962226,2.8888492058623627,0.9863791470042104,3.6801069959699584,2.593123146179908,-3.5636014663641875,2.2121605463336347,64.14399471398696,0.0,-2.785911202518965,2.2121605463336347,64.14399471398696,-2.785911202518965,3.0,Engineering,Ok,Bad,0.0,2.0,1.0,0.0,Nicholas Collier,Caucasian,male,United States,33.0
